labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,funding_duration_days,funding_per_relationship,milestone_velocity,total_round_types,funding_total_usd_log,category_code_freq,state_code_freq
1,0.4,3.7589,3.0,3.0,15,4,122000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1,1226,7625000.0,0.25,4,18.619531610894253,0.03683640303358613,0.5287107258938245
1,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,0,194444.44444444444,0.8410075270173668,0,14.375126917328105,0.00866738894907909,0.11484290357529794
1,0.5562,0.5562,0.0,1.9288,3,1,130000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,32500.0,0.6828735318219066,1,11.775297421715827,0.1560130010834236,0.11484290357529794
0,7.9178,10.9041,0.0,0.0,4,3,13222860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,1090,2644572.0,0.0,1,16.397457783497018,0.011917659804983749,0.0065005417118093175
0,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,0,737,199272.72727272726,0.42196466749184197,2,14.600325383254319,0.027085590465872156,0.0021668472372697724
1,5.1452,5.1452,2.0,2.0,4,1,2000000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,400000.0,0.3333333333333333,1,14.508658238524095,0.1560130010834236,0.08992416034669556
1,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,707,783333.3333333334,0.2603420895056104,1,16.056220353623207,0.020585048754062838,0.5287107258938245
1,5.3452,7.2274,0.0,0.0,2,4,13045000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,687,4348333.333333333,0.0,2,16.383915553210688,0.03791982665222102,0.5287107258938245
1,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1,1432,1111111.111111111,0.4959251483642736,3,16.118095750958314,0.1560130010834236,0.5287107258938245
1,1.4247,1.4247,1.0,1.0,7,1,6000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1,0,750000.0,0.5,1,15.607270193858982,0.06717226435536294,0.5287107258938245
0,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0,568,525000.0,0.1795364369198729,2,14.557448378884015,0.08559046587215602,0.018418201516793065
1,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,171,812500.0,1.0478519035976248,2,14.99416586199818,0.00866738894907909,0.04550379198266522
0,6.5726,7.1562,0.0,0.0,1,3,148000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,213,74000000.0,0.0,2,18.812722838485147,0.02925243770314193,0.5287107258938245
1,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,1965,2227272.727272727,0.08510131311326134,2,17.01418371633128,0.02925243770314193,0.5287107258938245
0,0.0,0.8959,1.063,1.063,4,2,72000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,334,14400.0,0.48473097430925843,1,11.184435286790631,0.0790899241603467,0.0032502708559046588
0,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,0,2590000.0,0.1998920582885242,1,16.153462891320704,0.011917659804983749,0.5287107258938245
1,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,566,100769.23076923077,0.34064586455920426,1,14.085538458535822,0.1657638136511376,0.11484290357529794
0,0.0,0.0,0.0466,0.0466,1,1,150000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,75000.0,0.9554748710108925,1,11.918397239722838,0.056338028169014086,0.11484290357529794
1,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1,2274,10666666.666666666,0.1899064710630015,3,17.974393656948944,0.03791982665222102,0.5287107258938245
0,0.0,0.0,0.0,0.0,2,1,250000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,83333.33333333333,1.0,1,12.429220196836383,0.027085590465872156,0.0065005417118093175
1,0.0,2.0877,1.4164,1.4164,6,3,1830000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0,854,261428.57142857142,0.4138387684158251,2,14.419827071265543,0.0032502708559046588,0.5287107258938245
1,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,221,890909.0909090909,1.2618694596044038,2,16.097893045681612,0.0790899241603467,0.007583965330444204
1,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,143750.0,0.434354549139978,1,14.648420115681892,0.1560130010834236,0.5287107258938245
0,2.4192,3.0904,0.0,3.9699,3,2,1310000,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,245,327500.0,0.8048451679108232,1,14.085538458535822,0.1560130010834236,0.04550379198266522
0,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1,276,900000.0,0.9645806003549656,2,15.319588176962746,0.056338028169014086,0.5287107258938245
1,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1303,3666666.6666666665,0.166591700401486,3,16.906553056777135,0.1657638136511376,0.5287107258938245
1,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,516,416666.6666666667,0.5673544263101159,3,16.118095750958314,0.06717226435536294,0.5287107258938245
1,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1,497,1659090.9090909092,0.7992753237065061,3,17.41282284594998,0.027085590465872156,0.11484290357529794
1,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,2996,935351.5555555555,0.2617732520091097,3,17.332196701002704,0.1560130010834236,0.020585048754062838
1,0.8603,2.926,3.0,3.0,4,3,19000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,754,3800000.0,0.25,2,16.759949589762293,0.0790899241603467,0.5287107258938245
1,3.4685,3.4685,2.0,2.0,3,1,30000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,0,7500000.0,0.3333333333333333,1,17.216707972959764,0.03791982665222102,0.5287107258938245
1,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1,519,321428.5714285714,0.4152479029980899,1,14.626441218624949,0.1560130010834236,0.5287107258938245
1,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1,1496,6727359.125,0.10905244331999259,2,17.801134781453687,0.02925243770314193,0.5287107258938245
0,2.6658,2.6658,0.0,0.0,6,1,5500000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,785714.2857142857,0.0,1,15.520258832020865,0.1560130010834236,0.5287107258938245
1,1.9973,1.9973,0.0,3.5205,3,1,6000000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,1500000.0,0.4424289348523393,1,15.607270193858982,0.03683640303358613,0.04550379198266522
0,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1,62,10050000.0,0.3519763471894689,2,17.221695514304965,0.06717226435536294,0.5287107258938245
1,3.7863,5.5123,0.0,0.0,11,2,83000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,630,6916666.666666667,0.0,1,18.234351177809064,0.03683640303358613,0.5287107258938245
0,1.0,2.7096,0.0,0.0,1,2,12000000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,0,624,6000000.0,0.0,2,16.300417291085605,0.056338028169014086,0.11484290357529794
1,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,487,500000.0,0.3054414392400617,2,15.068273812173887,0.1657638136511376,0.5287107258938245
1,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,666666.6666666666,0.6730229949523276,1,15.201805169084134,0.1657638136511376,0.5287107258938245
0,2.4521,3.6027,0.0,0.0,9,2,4000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,420,400000.0,0.0,1,15.201805169084134,0.0021668472372697724,0.5287107258938245
1,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1,689,2083333.3333333333,0.09084137279482567,1,17.034386422832473,0.1657638136511376,0.5287107258938245
1,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,1068,236783.0,0.5251825009190694,2,14.16665956198155,0.08559046587215602,0.11484290357529794
1,1.6219,5.3315,0.0,0.0,5,2,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,1354,1666666.6666666667,1.0,2,16.118095750958314,0.03791982665222102,0.5287107258938245
1,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1326,3526315.789473684,0.6325830897888438,3,18.020203192280615,0.0021668472372697724,0.5287107258938245
1,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,1,1786,3785714.285714286,0.4463953574882821,4,17.78580249038432,0.020585048754062838,0.5287107258938245
0,0.4658,1.2247,0.0,1.2247,5,2,300000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0,1,277,50000.0,0.8989976176563133,2,12.611541086966115,0.056338028169014086,0.5287107258938245
1,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1034,280000.0,0.21994457396736022,1,14.151983508870947,0.1657638136511376,0.5287107258938245
1,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,488,1300000.0,0.3672015569346014,1,15.687312888712007,0.1560130010834236,0.5287107258938245
1,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,555555.5555555555,0.654507374116415,1,15.424948670398354,0.024918743228602384,0.5287107258938245
1,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,949,1371428.5714285714,0.2778819835215984,1,16.077273760604726,0.0790899241603467,0.04550379198266522
1,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1,2617,5820000.0,0.25160819571762855,4,17.879395929883795,0.08559046587215602,0.04550379198266522
1,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1034,1866666.6666666667,0.34000884022984595,3,17.147715103853763,0.03683640303358613,0.08992416034669556
1,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,176,2727272.727272727,0.34261437609922113,1,17.216707972959764,0.03683640303358613,0.04550379198266522
1,1.0,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,425,318181.8181818182,0.315746266300401,2,15.068273812173887,0.056338028169014086,0.5287107258938245
0,0.0849,0.0849,0.0,0.1342,7,1,16700000,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,2087500.0,1.763357432551578,1,16.630919337267223,0.1560130010834236,0.08992416034669556
0,11.1452,11.1452,0.0,0.0,0,1,18000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,1,0,18000000.0,0.0,1,16.705882371415992,0.03791982665222102,0.0021668472372697724
1,7.537000000000001,7.537000000000001,7.0055,7.0055,6,1,15000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,1,0,2142857.1428571427,0.12491412154144027,1,16.52356082573315,0.007583965330444204,0.5287107258938245
0,3.9178,3.9178,0.0,0.0,2,2,12000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,1,0,4000000.0,0.0,2,16.300417291085605,0.02925243770314193,0.5287107258938245
0,1.2849,1.2849,0.0,0.0,1,1,15000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,7500.0,1.0,1,9.61587214452889,0.027085590465872156,0.0065005417118093175
1,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,16666.666666666668,0.7727577146978517,1,12.206077645517674,0.00866738894907909,0.04550379198266522
0,4.0274,4.0274,0.0,0.0,0,1,15000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,15000000.0,0.0,1,16.52356082573315,0.03791982665222102,0.5287107258938245
1,0.0,1.2301,0.3151,1.2986,4,2,1400000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,479,280000.0,0.8700948403375968,1,14.151983508870947,0.0790899241603467,0.5287107258938245
0,0.0,6.1233,5.0027,5.0027,5,4,11400000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,2551,1900000.0,0.166591700401486,2,16.249124001084017,0.0790899241603467,0.11484290357529794
1,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,1335,2283333.3333333335,0.3997841165770484,4,17.34919715186959,0.024918743228602384,0.5287107258938245
1,0.0,2.7205,1.0027,5.9479,4,4,3800000,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,1,993,760000.0,0.575713524949985,2,15.150511887854474,0.011917659804983749,0.04550379198266522
1,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,607,2525000.0,0.13181656406944098,2,16.128046080821385,0.1657638136511376,0.5287107258938245
0,4.0795,4.0795,0.0,0.0,0,1,4000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,1,0,4000000.0,0.0,1,15.201805169084134,0.1657638136511376,0.5287107258938245
1,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,0,250950.66666666666,0.9991008092716556,1,14.91791863350977,0.1657638136511376,0.5287107258938245
0,9.7315,9.7315,6.0027,6.0027,2,1,8000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,0,2666666.6666666665,0.14280206206177617,1,15.894952224644102,0.1657638136511376,0.5287107258938245
1,0.0,2.8795,2.3397,2.3397,15,2,12700000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,1,1051,793750.0,0.29942809234362366,1,16.357112630168974,0.020585048754062838,0.5287107258938245
0,0.0,0.0,0.3342,3.2219,5,1,300000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,50000.0,0.9474407257395959,1,12.611541086966115,0.027085590465872156,0.5287107258938245
1,0.0,0.0,0.0,0.0,21,1,5675000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,0,257954.54545454544,2.0,1,15.551581297543178,0.1560130010834236,0.5287107258938245
1,4.0877,4.0877,4.6685,5.1863,13,1,1000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,1,0,71428.57142857143,0.32329502287312284,1,13.815511557963774,0.06717226435536294,0.5287107258938245
0,0.0,0.0,0.0,0.0,2,1,125000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,41666.666666666664,0.0,1,11.736077016252437,0.0790899241603467,0.0065005417118093175
0,0.2247,0.9534,0.5808,1.0685,2,2,700000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,266,233333.33333333334,0.96688421561518,1,13.45883704259595,0.1560130010834236,0.004333694474539545
1,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,143,76000.0,0.7278285235998398,1,13.184400648021263,0.0790899241603467,0.04550379198266522
1,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,730,944444.4444444445,0.4577776421399579,2,15.955576839107596,0.1560130010834236,0.5287107258938245
1,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1,0,3133333.3333333335,0.2889950678175092,1,16.056220353623207,0.03683640303358613,0.04550379198266522
0,0.0,2.2493,1.7479,1.7479,3,2,350000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1186,87500.0,0.3639142617999199,1,12.765691290604371,0.08559046587215602,0.0032502708559046588
1,1.1671,3.2110000000000003,0.7534,2.8110000000000004,16,2,12300000,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.5,1,746,723529.4117647059,0.7871949619522435,2,16.325109901643454,0.0790899241603467,0.11484290357529794
1,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.0,1,1600,3630471.1428571427,0.1846244738202496,3,17.050783177644348,0.03683640303358613,0.08992416034669556
1,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5,1,253,408333.3333333333,0.44055774610657095,2,16.097893045681612,0.00866738894907909,0.5287107258938245
0,0.0,0.337,0.4082,0.8712,5,2,1015000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,1,243,169166.66666666666,1.0688328345446771,1,13.830400155679214,0.056338028169014086,0.5287107258938245
1,0.0,3.4712,0.0,1.9123,4,5,10000003,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.5,1,1267,2000000.6,0.6867424372489098,3,16.11809605095824,0.0790899241603467,0.020585048754062838
1,0.7699,2.8548,0.0,2.8521,3,2,1750000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,761,437500.0,0.5191973209418239,2,14.375126917328105,0.00866738894907909,0.01950162513542795
1,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,0,20000.0,0.4152479029980899,1,11.51293546492023,0.011917659804983749,0.5287107258938245
1,1.926,1.926,1.6685,2.4658,1,1,12000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,6000000.0,0.5770673437590167,1,16.300417291085605,0.1657638136511376,0.5287107258938245
1,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8.5,1,132,673529.4117647059,0.7787959814127359,2,16.253500375300764,0.011917659804983749,0.11484290357529794
0,0.6685,0.6685,0.0,0.863,7,1,50000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,6250.0,1.0735373054213635,1,10.819798284210286,0.06717226435536294,0.5287107258938245
0,2.5808,2.5808,3.0027,4.6082,4,1,20000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1,0,4000000.0,0.35662066260119113,1,16.811242881518265,0.1657638136511376,0.5287107258938245
1,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.5,1,273,2500000.0,0.3213987272610401,2,17.565014657424058,0.027085590465872156,0.04550379198266522
1,0.0,2.3479,0.0,5.1616,7,3,22487000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,857,2810875.0,0.32459101532069595,3,16.928447966889106,0.03791982665222102,0.5287107258938245
1,2.5342,2.5342,0.0,4.0493,3,1,7800000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,1950000.0,0.39609450814964453,1,15.86963441986494,0.1657638136511376,0.5287107258938245
1,3.9726,10.2493,3.0,3.0,8,4,59000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0,1,2291,6555555.555555556,0.25,2,17.893048018819147,0.03791982665222102,0.007583965330444204
0,2.337,2.337,0.5808,2.3726,5,1,4000000,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,666666.6666666666,1.1860285832888573,1,15.201805169084134,0.08559046587215602,0.0010834236186348862
1,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.6667,1,1085,10200000.0,0.5069451485349286,2,18.083808441315416,0.024918743228602384,0.5287107258938245
1,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.6667,1,1288,4250000.0,0.20099290495045524,2,17.05418904934434,0.024918743228602384,0.5287107258938245
1,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6667,1,671,997666.275862069,0.34597287572654306,2,17.180469970997937,0.06717226435536294,0.5287107258938245
1,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,1735,1852631.5789473683,0.38047407069208233,4,17.376556668977415,0.020585048754062838,0.5287107258938245
0,5.2027,8.1178,8.0055,8.0055,2,2,10000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,1064,3333333.3333333335,0.11104325134639943,2,16.118095750958314,0.027085590465872156,0.08992416034669556
1,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.6667,1,1091,1841666.6666666667,0.8644163028914725,3,16.91108821173685,0.020585048754062838,0.5287107258938245
1,3.0521,9.4767,1.0,1.0,4,5,33000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2.0,1,2345,6600000.0,0.5,4,17.312018149733785,0.08559046587215602,0.08992416034669556
1,6.2986,6.2986,6.0027,6.0027,9,1,15000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,0,1500000.0,0.14280206206177617,0,16.52356082573315,0.03683640303358613,0.5287107258938245
1,6.937,9.1589,6.0055,6.0055,6,3,13000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,811,1857142.857142857,0.14274498608236386,1,16.380459992348886,0.08559046587215602,0.5287107258938245
1,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,448,2133333.3333333335,0.3077585941587419,2,16.36495580701484,0.08559046587215602,0.5287107258938245
0,0.1671,3.7808,3.8356,6.1178,6,2,626096,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1,1319,89442.28571428571,0.4214785467419708,2,13.34726059015508,0.08559046587215602,0.11484290357529794
1,0.0,3.6493,4.1507,4.6849,12,4,20350000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3.75,1,1393,1565384.6153846155,0.5277137680522085,3,16.828591518992926,0.020585048754062838,0.08992416034669556
0,5.7836,5.7836,2.0027,2.0027,1,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,0,5000000.0,0.33303360309055186,1,16.118095750958314,0.02925243770314193,0.5287107258938245
1,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,0,70833.33333333333,0.8946144211844694,1,12.959846800844963,0.1560130010834236,0.5287107258938245
